plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,cau_trat,tra_reut,tr_po_pl,tra_cost,raz_op_t,tra_pindo2,gasto_tra_pindo2,tra_pindo1,gasto_tra_pindo1,tra_rareo2,gasto_tra_rareo2,tra_rareo1,gasto_tra_rareo1,tra_ragro2,gasto_tra_ragro2,tra_ragro1,gasto_tra_ragro1,tra_inceo2,gasto_tra_inceo2,tra_inceo1,gasto_tra_inceo1,tra_rotro2,gasto_tra_rotro2,tra_rotro1,gasto_tra_rotro1,tra_intero2,gasto_tra_intero2,tra_intero1,gasto_tra_intero1,tra_oper_a,tra_reut_a,tr_po_pl_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
29048,PLANTA DE TRATAMIENTO TEPEYANCO,1,NA,NA,NA,3,12,3341509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2081,19036,142,19036,Semiurbanos,Tlaxcala,La Magdalena Tlaltelulco,29,48,402,0.728,ALTO,15.7,1831.2,0.881,0.62,0.706
29050,PLANTA DE TRATAMIENTO TEPEYANCO,1,27687,102441,NA,3,12,3341509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2083,11761,1339,11746,Semiurbanos,Tlaxcala,San Francisco Tetlanohcan,29,50,443,0.722,ALTO,15.9,1674.5,0.88,0.618,0.693
29052,FOSA SEPTICA LOS CONOS,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2085,6436,786,6178,Semiurbanos,Tlaxcala,San Jose Teacalco,29,52,932,0.672,MEDIO,18.6,1325.3,0.856,0.54,0.658
29052,FOSA SEPTICA DE LA CRUZ,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2085,6436,786,6178,Semiurbanos,Tlaxcala,San Jose Teacalco,29,52,932,0.672,MEDIO,18.6,1325.3,0.856,0.54,0.658
29053,PLANTA TRATADORA DE AGUAS RESIDUALES DE SAN JUAN HUACTZINCO,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2086,7688,839,7679,Semiurbanos,Tlaxcala,San Juan Huactzinco,29,53,127,0.774,ALTO,12.3,2167.4,0.91,0.696,0.732
29057,FOSA DE SANTA ELENA TEACALCO,1,NA,NA,NA,3,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Fosa septica,No Aplica,2090,4636,608,4624,Rurales,Tlaxcala,Santa Apolonia Teacalco,29,57,223,0.753,ALTO,15.7,1876.9,0.881,0.682,0.71
29059,PLANTA MALINTZI,1,NA,NA,NA,3,23,72000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Humedal,No Aplica,2092,7750,695,5557,Semiurbanos,Tlaxcala,Santa Cruz Quilehtla,29,59,671,0.698,MEDIO,15.5,1572.6,0.883,0.563,0.683
29060,PLANTA DE TRATAMIENTO TEPEYANCO,1,NA,NA,NA,3,12,3341509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2093,5443,520,5443,Semiurbanos,Tlaxcala,Santa Isabel Xiloxoxtla,29,60,477,0.718,ALTO,14.7,1484.7,0.889,0.617,0.675
30001,PLANTA ACOCOTA,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2094,9701,1006,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Acajete,30,1,1421,0.634,MEDIO,26.2,1226.1,0.792,0.498,0.646
30003,PLANTA DE TRATAMIENTO DE AGUA RESIDUALES ACAYUCAN,1,NA,NA,10.4,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2096,80815,11095,55357,Urbanos,Veracruz de Ignacio de la Llave,Acayucan,30,3,688,0.696,MEDIO,14.4,1624.6,0.892,0.548,0.688
30006,TECAMALUCAN,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,2099,23100,2263,7773,Semiurbanos,Veracruz de Ignacio de la Llave,Acultzingo,30,6,1184,0.652,MEDIO,17.9,1217.1,0.862,0.499,0.645
30006,AGUAXINOLA,2,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Robo de maquinaria/equipo,2099,23100,2263,7773,Semiurbanos,Veracruz de Ignacio de la Llave,Acultzingo,30,6,1184,0.652,MEDIO,17.9,1217.1,0.862,0.499,0.645
30009,PLANTA DE TRATAMIENTO DE PALMA SOLA,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2102,28184,5376,11904,Semiurbanos,Veracruz de Ignacio de la Llave,Alto Lucero de Gutierrez Barrios,30,9,1386,0.637,MEDIO,24.9,1362.6,0.803,0.486,0.662
30009,PLANTA TRATADORA DE AGUAS RESIDUALES SUR,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2102,28184,5376,11904,Semiurbanos,Veracruz de Ignacio de la Llave,Alto Lucero de Gutierrez Barrios,30,9,1386,0.637,MEDIO,24.9,1362.6,0.803,0.486,0.662
30009,SANTA ANA,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2102,28184,5376,11904,Semiurbanos,Veracruz de Ignacio de la Llave,Alto Lucero de Gutierrez Barrios,30,9,1386,0.637,MEDIO,24.9,1362.6,0.803,0.486,0.662
30009,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MESA DE GUADALUPE,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2102,28184,5376,11904,Semiurbanos,Veracruz de Ignacio de la Llave,Alto Lucero de Gutierrez Barrios,30,9,1386,0.637,MEDIO,24.9,1362.6,0.803,0.486,0.662
30010,CABECERA ALTOTONGA,2,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,No se concluyo,2103,64234,6456,27623,Urbanos,Veracruz de Ignacio de la Llave,Altotonga,30,10,1925,0.586,MEDIO,40.8,1254.4,0.668,0.463,0.649
30011,FRACCIONAMIENTO   PLAYA  DORADA,1,1028102,86016,2,2,12,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,2104,57035,9489,27081,Urbanos,Veracruz de Ignacio de la Llave,Alvarado,30,11,604,0.704,ALTO,19.1,2191.5,0.852,0.558,0.734
30016,RIVERA DEL RIO,1,NA,NA,3,2,22,NA,0,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,RAFA/ UASB,No Aplica,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30016,PTAR JOSE CARDEL,2,NA,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Problemas de entrega recepcion,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30016,PTAR PANDO 2,1,2583,18192,3,3,12,18192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30016,PTAR CABEZAS,2,NA,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Problemas de entrega recepcion,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30016,VICENTE LOPEZ,1,NA,NA,6,3,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,RAFA/ UASB,No Aplica,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30016,PLANTA TURBINA,1,NA,NA,8,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30016,PTAR RODRIGUEZ ALCAINE,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30016,PTAR NINFAS,1,NA,NA,8,3,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,RAFA/ UASB,No Aplica,2109,28682,4323,20165,Semiurbanos,Veracruz de Ignacio de la Llave,La Antigua,30,16,426,0.725,ALTO,19.7,2378.9,0.847,0.602,0.746
30017,PLANTA DE TRATAMIENTO APAZAPAN,1,NA,NA,NA,3,13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Laguna aireada,No Aplica,2110,4709,875,NA,Rurales,Veracruz de Ignacio de la Llave,Apazapan,30,17,1139,0.655,MEDIO,25.7,1224.2,0.796,0.548,0.646
30019,CUAUHTLA,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2112,6909,573,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Astacinga,30,19,2352,0.52,BAJO,39.6,648.4,0.678,0.378,0.55
30022,CABECERA MUNICIPAL,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2115,22651,2268,15370,Semiurbanos,Veracruz de Ignacio de la Llave,Atzacan,30,22,1403,0.635,MEDIO,21,1288.6,0.836,0.469,0.653
30022,CONGREGACION DE DOS RIOS,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2115,22651,2268,15370,Semiurbanos,Veracruz de Ignacio de la Llave,Atzacan,30,22,1403,0.635,MEDIO,21,1288.6,0.836,0.469,0.653
30022,COLONIA LAZARO CARDENAS,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2115,22651,2268,15370,Semiurbanos,Veracruz de Ignacio de la Llave,Atzacan,30,22,1403,0.635,MEDIO,21,1288.6,0.836,0.469,0.653
30022,COLONIA REVOLUCION,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2115,22651,2268,15370,Semiurbanos,Veracruz de Ignacio de la Llave,Atzacan,30,22,1403,0.635,MEDIO,21,1288.6,0.836,0.469,0.653
30022,CONGREGACION HUACAPA,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2115,22651,2268,15370,Semiurbanos,Veracruz de Ignacio de la Llave,Atzacan,30,22,1403,0.635,MEDIO,21,1288.6,0.836,0.469,0.653
30023,ZAPOTITLAN,1,NA,NA,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2116,49180,6772,6699,Semiurbanos,Veracruz de Ignacio de la Llave,Atzalan,30,23,1734,0.605,MEDIO,21.4,984.7,0.833,0.435,0.613
30023,COLONIAS PEDERNALES,2,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Fin de vida util,2116,49180,6772,6699,Semiurbanos,Veracruz de Ignacio de la Llave,Atzalan,30,23,1734,0.605,MEDIO,21.4,984.7,0.833,0.435,0.613
30023,EL AZOTAL,1,NA,NA,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2116,49180,6772,6699,Semiurbanos,Veracruz de Ignacio de la Llave,Atzalan,30,23,1734,0.605,MEDIO,21.4,984.7,0.833,0.435,0.613
30023,SANTIAGO,1,NA,NA,NA,3,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Lodos activados,No Aplica,2116,49180,6772,6699,Semiurbanos,Veracruz de Ignacio de la Llave,Atzalan,30,23,1734,0.605,MEDIO,21.4,984.7,0.833,0.435,0.613
30024,BIODIGESTOR PINILLOS,1,NA,NA,2,1,12,2500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,2117,16485,1781,5686,Semiurbanos,Veracruz de Ignacio de la Llave,Tlaltetela,30,24,2070,0.567,MEDIO,36.5,1042.1,0.704,0.416,0.621
30024,TANQUE SEPTICO EN CALLE VENUSTIANO CARRANZA,1,NA,NA,2,1,12,2500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,2117,16485,1781,5686,Semiurbanos,Veracruz de Ignacio de la Llave,Tlaltetela,30,24,2070,0.567,MEDIO,36.5,1042.1,0.704,0.416,0.621
30024,TANQUE SEPTICO (LOS CARRILES).,1,NA,NA,2,1,12,2500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,2117,16485,1781,5686,Semiurbanos,Veracruz de Ignacio de la Llave,Tlaltetela,30,24,2070,0.567,MEDIO,36.5,1042.1,0.704,0.416,0.621
30024,TANQUE SEPTICO (EL REFUGIO),1,NA,NA,2,1,12,2500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza el 100%,Lodos activados,No Aplica,2117,16485,1781,5686,Semiurbanos,Veracruz de Ignacio de la Llave,Tlaltetela,30,24,2070,0.567,MEDIO,36.5,1042.1,0.704,0.416,0.621
30026,PTAR QUETZALAPAN-SEDENO,1,530751,151301,45,3,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Pretratamiento,No Aplica,2119,25993,2927,22760,Semiurbanos,Veracruz de Ignacio de la Llave,Banderilla,30,26,171,0.764,ALTO,12.8,2813.2,0.906,0.639,0.771
30026,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ""TABACAL""",1,NA,NA,6,3,2,78020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Sedimentacion primaria,No Aplica,2119,25993,2927,22760,Semiurbanos,Veracruz de Ignacio de la Llave,Banderilla,30,26,171,0.764,ALTO,12.8,2813.2,0.906,0.639,0.771
30028,VEGAS,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2121,144550,27380,141999,Urbanos,Veracruz de Ignacio de la Llave,Boca del Rio,30,28,56,0.804,MUY ALTO,15.3,3915.7,0.884,0.714,0.821
30028,CUMBRES,1,35748,110952.13,0.7,2,12,359626.0551,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,2121,144550,27380,141999,Urbanos,Veracruz de Ignacio de la Llave,Boca del Rio,30,28,56,0.804,MUY ALTO,15.3,3915.7,0.884,0.714,0.821
30028,VENUSTIANO CARRANZA,2,NA,NA,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,En obra por mejora/ampliacion,2121,144550,27380,141999,Urbanos,Veracruz de Ignacio de la Llave,Boca del Rio,30,28,56,0.804,MUY ALTO,15.3,3915.7,0.884,0.714,0.821
30028,BOCA DEL RIO,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2121,144550,27380,141999,Urbanos,Veracruz de Ignacio de la Llave,Boca del Rio,30,28,56,0.804,MUY ALTO,15.3,3915.7,0.884,0.714,0.821
30028,TAMPIQUERA,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2121,144550,27380,141999,Urbanos,Veracruz de Ignacio de la Llave,Boca del Rio,30,28,56,0.804,MUY ALTO,15.3,3915.7,0.884,0.714,0.821
30028,COSTA DE ORO,1,824353,2383159.378,26.67,2,12,4611567.286,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,Se reutiliza solo una fraccion,Lodos activados,No Aplica,2121,144550,27380,141999,Urbanos,Veracruz de Ignacio de la Llave,Boca del Rio,30,28,56,0.804,MUY ALTO,15.3,3915.7,0.884,0.714,0.821
30028,LAS VEGAS,2,NA,NA,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,En obra por mejora/ampliacion,2121,144550,27380,141999,Urbanos,Veracruz de Ignacio de la Llave,Boca del Rio,30,28,56,0.804,MUY ALTO,15.3,3915.7,0.884,0.714,0.821
30029,PLANTA DE TRATAMIENTO CON BIODIGESTOR DE EXCOLA,1,NA,NA,NA,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Sedimentacion primaria,No Aplica,2122,13701,1204,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Calcahualco,30,29,2428,0.493,BAJO,45.9,546.8,0.625,0.366,0.524
30029,PLANTA DE TRATAMIENTO CON BIODIGESTOR DE LA MEZA,2,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Falta de mantenimiento,2122,13701,1204,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Calcahualco,30,29,2428,0.493,BAJO,45.9,546.8,0.625,0.366,0.524
30029,LOS PINOS,1,NA,NA,NA,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Sedimentacion primaria,No Aplica,2122,13701,1204,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Calcahualco,30,29,2428,0.493,BAJO,45.9,546.8,0.625,0.366,0.524
30029,PLANTA DE TRATAMIENTO CON BIODIGESTOR DE ATOTONILCO,1,NA,NA,NA,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Sedimentacion primaria,No Aplica,2122,13701,1204,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Calcahualco,30,29,2428,0.493,BAJO,45.9,546.8,0.625,0.366,0.524
30029,PLANTA DE TRATAMIENTO CON BIODIGESTOR DE EL TERRERO,1,NA,NA,NA,3,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Si,No se reutiliza,Sedimentacion primaria,No Aplica,2122,13701,1204,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Calcahualco,30,29,2428,0.493,BAJO,45.9,546.8,0.625,0.366,0.524
30031,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD LAS CUADRAS,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2124,18888,2130,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Carrillo Puerto,30,31,2020,0.573,MEDIO,33.7,1042.4,0.728,0.416,0.621
30031,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD TAMARINDO,2,NA,NA,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Costos de operacion,2124,18888,2130,NA,Semiurbanos,Veracruz de Ignacio de la Llave,Carrillo Puerto,30,31,2020,0.573,MEDIO,33.7,1042.4,0.728,0.416,0.621
30033,PLANTA DE TRATAMIENTO BUGAMBILIAS,2,NA,NA,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Daños por desastres naturales,2126,24421,3684,4773,Semiurbanos,Veracruz de Ignacio de la Llave,Cazones de Herrera,30,33,1026,0.665,MEDIO,13.7,1005.6,0.898,0.531,0.616
30033,Planta Principal,2,NA,NA,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Daños por desastres naturales,2126,24421,3684,4773,Semiurbanos,Veracruz de Ignacio de la Llave,Cazones de Herrera,30,33,1026,0.665,MEDIO,13.7,1005.6,0.898,0.531,0.616
30033,Planta Principal Nuevo Palmas,2,NA,NA,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Daños por desastres naturales,2126,24421,3684,4773,Semiurbanos,Veracruz de Ignacio de la Llave,Cazones de Herrera,30,33,1026,0.665,MEDIO,13.7,1005.6,0.898,0.531,0.616
30033,PLANTA DE TRATAMIENTO ALTO LUCERO,2,NA,NA,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No Aplica,No Aplica,Daños por desastres naturales,2126,24421,3684,4773,Semiurbanos,Veracruz de Ignacio de la Llave,Cazones de Herrera,30,33,1026,0.665,MEDIO,13.7,1005.6,0.898,0.531,0.616
