plnt_folio,plnt_nom,tra_oper,tra_kwh,tra_peso,tra_regi,cau_trat,vol_trat,tra_reut,tra_pind,tra_rare,tra_ragr,tra_ince,tra_rotr,tr_po_pl,cost_ope,pre_soci,no_agua,otra_raz,rob_maq,fal_mant,pro_dis,da_dena,en_const,ob_meam,fin_viut,no_concl,pro_enre,tra_regi_a,tra_oper_a,tra_pind_a,tra_rare_a,tra_ragr_a,tra_ince_a,tra_rotr_a,tr_po_pl_a,cost_ope_a,pre_soci_a,no_agua_a,otra_raz_a,rob_maq_a,fal_mant_a,pro_dis_a,da_dena_a,en_const_a,ob_meam_a,fin_viut_a,no_concl_a,pro_enre_a,raz_op_t_a,X,POBTOT,P_60YMAS,pob_urb,categoria_poblacion,Estado,Municipio,id_estado,id_municipio,clasif,idh,gdh,tmi,ipca,isal,ieduc,iing
26069,YECORA,1,0,0,0,4.35,4.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1970,4793,819,NA,Rurales,Sonora,Yecora,26,69,1696,0.609,MEDIO,40.9,1535.3,0.667,0.499,0.68
26070,SONOITA,1,0,0,0,23.74,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1971,13627,1426,11440,Semiurbanos,Sonora,General Plutarco Elias Calles,26,70,619,0.702,ALTO,17.1,2381.2,0.869,0.535,0.746
27001,NARANJITO,1,NA,NA,1,4,115.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,SAN JUAN GUERRERO,1,NA,NA,1,4,NA,NA,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rafa + Wasb + Humedal,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,MACTUN,1,NA,NA,1,8,230.4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff + Filtro biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,HULERIA,1,NA,NA,1,4,100.8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff + Filtro biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,VILLA QUETZALCOATL (CUATRO POBLADOS),1,NA,NA,1,12.5,405,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Humedales,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,OJO DE AGUA,1,NA,NA,1,4,115.2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,LAGUNA DE OXIDACION BALANCAN,1,NA,NA,1,71,6134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27001,JOLOCHERO,1,NA,NA,1,4,NA,NA,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1974,58524,7516,19614,Urbanos,Tabasco,Balancan,27,1,1179,0.653,MEDIO,28.4,1318,0.773,0.548,0.657
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO C-20 MIGUEL HIDALGO,1,0,0,6,15,216,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Terciario,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES COLONIA AGRICOLA SANTA ROSALIA,1,NA,NA,6,5,144,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff + Wetland,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES  CIUDAD DE CARDENAS,1,NA,NA,6,250,18000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas aireadas,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,"PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES MIGUEL HIDALGO 2DA. SECCION ""B"" LA NATIVIDAD",2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Costos de operacion,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO C-16  GRAL. EMILIANO ZAPATA,1,0,0,6,7,176,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Terciario,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENO DE AGUAS RESIDUALES EJIDO HABANERO 1ERA. SECCION,1,NA,NA,6,3,108,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27002,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES POBLADO C-23 VENUSTIANO CARRANZA,1,NA,NA,6,5,126,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Terciario,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1975,243229,24819,150976,Urbanos,Tabasco,Cardenas,27,2,555,0.71,ALTO,17.6,1767.7,0.865,0.59,0.701
27003,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES QUINTIN ARAUZ,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Estatal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Robo de maquinaria/equipo,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Robo de maquinaria/equipo,1976,107731,10694,45351,Urbanos,Tabasco,Centla,27,3,804,0.685,MEDIO,26.2,1417.6,0.792,0.607,0.668
27003,PLANTA DE TRATAMIENTO  DE AGUAS RESIDUALES VILLA VICENTE GUERRERO,1,NA,NA,6,10,612,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1976,107731,10694,45351,Urbanos,Tabasco,Centla,27,3,804,0.685,MEDIO,26.2,1417.6,0.792,0.607,0.668
27004,BUENAVISTA 1RA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,LAS MARGARITAS,1,305,1979,1,10,576,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,SAN MANUEL,1,0,0,1,15,864,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Reactor enzimatico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,HACIENDA DE BUENAVISTA,1,221,1534,1,10,576,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,EL PARAISO,1,0,0,1,15,864,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Reactor enzimatico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,DOS MONTES,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,ZONA SURESTE,1,0,0,0,400,400,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,No Aplica,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas aireadas,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,MIRAMAR,1,662,2495,1,10,576,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,SAN ANTONIO,1,0,0,1,25,1140,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,PLAYAS DEL ROSARIO,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,LA HUASTECA,1,235,1018,1,NA,576,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,PASO REAL DE LA VICTORIA,1,432,2029,1,10,360,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,MACULTEPEC,1,355,3920,1,125,10800,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Humedales,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,POLICIA Y TRANSITO,1,1435,5363,1,20,1728,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,TAMULTE DE LAS SABANAS,1,3886,9874,1,20,1728,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,27 DE OCTUBRE,1,1144,3833,1,10,576,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,LUIS GIL PEREZ,1,18513,38159,1,10,576,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,BLANCAS MARIPOSAS,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,EL ENCANTO,1,1855,6547,1,5,432,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rafa o Wasb,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,LA HUERTA,1,791,3053,1,10,864,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,INFONAVIT PARRILLA,1,1435,4741,1,20,1728,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,GAVIOTAS,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,PARRILLA 2,1,5798,24482,1,20,1728,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lodos activados,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,ANACLETO CANABAL 1ERA.,1,504,2269,1,10,576,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Municipal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rafa + Filtro biologico,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27004,LA VENTA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Municipal,No,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Problemas de diseño,1977,683607,78902,565522,Metropolitanos,Tabasco,Centro,27,4,31,0.812,MUY ALTO,10,3276.5,0.929,0.726,0.794
27005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES RA. SUR 2DA. SECCION (LA TRINIDAD),1,NA,NA,6,3,NA,NA,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Tanque Imhoff,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1978,214877,22316,101093,Urbanos,Tabasco,Comalcalco,27,5,680,0.696,MEDIO,17.4,1676.2,0.867,0.562,0.693
27005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES FRACCIONAMIENTO GOBERNADORES,1,NA,NA,6,5,NA,NA,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1978,214877,22316,101093,Urbanos,Tabasco,Comalcalco,27,5,680,0.696,MEDIO,17.4,1676.2,0.867,0.562,0.693
27005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES FRACCIONAMIENTO INFONAVIT,1,NA,NA,6,3,162,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Anaerobio,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1978,214877,22316,101093,Urbanos,Tabasco,Comalcalco,27,5,680,0.696,MEDIO,17.4,1676.2,0.867,0.562,0.693
27005,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA CIUDAD DE COMALCALCO,1,NA,NA,6,125,5400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Estatal,Si,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Lagunas de estabilizacion,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1978,214877,22316,101093,Urbanos,Tabasco,Comalcalco,27,5,680,0.696,MEDIO,17.4,1676.2,0.867,0.562,0.693
