1. Clave de identificación ,2. Nombre de la planta de tratamiento,3. País,4. Lugar,4a. Cuencas HydroSHEDS L3,5. Clave de identificación nacional de la planta de tratamiento,6. Clave HydroWASTE,7. Año de inicio de operaciones de la planta,8. Operador PTAR,8a. Tipo de operador,"9. Tamaño
[Campo Calculado]",10. Latitude,11. Longitude,12. Latitude de la descarga,13. Longitude de la descarga ,14.Capacidad de tratamiento en litros por segundo (L/s),14a.Capacidad de tratamiento máximo (L/s),15. Caudal de operación promedio (L/s),16. Año de caudal de operación promedio,"Capacidad diseño para clasificación (L/s)
[Campo calculado]","Caudal de operación promedio para análisis (L/s)
[Campo calculado]",17a. Categorías del Proceso de tratamiento  ,17b. Subcategorías del Proceso de tratamiento  ,"Campo de clasificación de procesos de tratamiento
(RML)",18. Detalles del proceso de tratamiento ,19. Estado,20. Destino del agua residual,20a. Categoría de destino,21. Se aprovecha el biogás?,22. Disposición de lodos o fangos resultado del tratamiento,23. Volumen de lodos o fangos (L/s),24. Volumen reutilizado,25. Destino o tipo de uso,27 Notas,28. Fuente de la información,29. Año de información ,30. Fecha de ingreso ,"Observaciones al registro: 
""<Tipo><Fecha> <Iniciales> <Comentario>"":
[INFO] 230725 JM Comentario",Indicador geoposición,Indicador gasto,tipo_regimen,Estado,Municipio
MEX-2482,Col. Jazmines,México,"Tapachula de Córdova y Ordoñez, Tapachula, Chiapas",771 Cuencas Vertiente Pacífico de México y América Central,4643,ND,ND,ND,,01 Microplanta o sin dato,14.91107,-92.2643,ND,ND,3.0,3.0,1,ND,3.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06 Reactor anaerobio de flujo ascendente (RAFA),,Reactor anaerobio de flujo ascendente (RAFA),05 No reportada (se asume en operación),Rio Texcuyuapan,01 Río o corriente,ND,ND,ND,ND,Rio Texcuyuapan,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Chiapas,Tapachula
MEX-2484,Col. Las Delicias 2,México,"Tapachula de Córdova y Ordoñez, Tapachula, Chiapas",771 Cuencas Vertiente Pacífico de México y América Central,4646,ND,ND,ND,,01 Microplanta o sin dato,14.91107,-92.2643,ND,ND,5.0,5.0,1,ND,5.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06 Reactor anaerobio de flujo ascendente (RAFA),,Reactor anaerobio de flujo ascendente (RAFA),05 No reportada (se asume en operación),Arroyo de Col. Las Delicias,01 Río o corriente,ND,ND,ND,ND,Arroyo de Col. Las Delicias,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Chiapas,Tapachula
MEX-2486,Col. Loma Linda,México,"Tapachula de Córdova y Ordoñez, Tapachula, Chiapas",771 Cuencas Vertiente Pacífico de México y América Central,4648,ND,ND,ND,,01 Microplanta o sin dato,14.91107,-92.2643,ND,ND,3.0,3.0,1,ND,3.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06 Reactor anaerobio de flujo ascendente (RAFA),,Reactor anaerobio de flujo ascendente (RAFA),05 No reportada (se asume en operación),Rio Tiplillo,01 Río o corriente,ND,ND,ND,ND,Rio Tiplillo,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Chiapas,Tapachula
MEX-2488,Col. Los Amores,México,"Tapachula de Córdova y Ordoñez, Tapachula, Chiapas",771 Cuencas Vertiente Pacífico de México y América Central,4651,ND,ND,ND,,01 Microplanta o sin dato,14.91107,-92.2643,ND,ND,3.0,3.0,1,ND,3.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06 Reactor anaerobio de flujo ascendente (RAFA),,Reactor anaerobio de flujo ascendente (RAFA),05 No reportada (se asume en operación),Rio Cahoacán,01 Río o corriente,ND,ND,ND,ND,Rio Cahoacán,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Chiapas,Tapachula
MEX-2490,Col. San Francisco de Asis,México,"Tapachula de Córdova y Ordoñez, Tapachula, Chiapas",771 Cuencas Vertiente Pacífico de México y América Central,4656,ND,ND,ND,,01 Microplanta o sin dato,14.91107,-92.2643,ND,ND,2.0,2.0,1,ND,2.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06 Reactor anaerobio de flujo ascendente (RAFA),,Reactor anaerobio de flujo ascendente (RAFA),05 No reportada (se asume en operación),Rio Cahoacán,01 Río o corriente,ND,ND,ND,ND,Rio Cahoacán,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Chiapas,Tapachula
MEX-2494,Col. Yerbabuena,México,"Tapachula de Córdova y Ordoñez, Tapachula, Chiapas",771 Cuencas Vertiente Pacífico de México y América Central,4663,ND,ND,ND,,01 Microplanta o sin dato,14.91107,-92.2643,ND,ND,5.0,5.0,1,ND,5.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06 Reactor anaerobio de flujo ascendente (RAFA),,Reactor anaerobio de flujo ascendente (RAFA),05 No reportada (se asume en operación),Río Texcuyuapan,01 Río o corriente,ND,ND,ND,ND,Río Texcuyuapan,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Chiapas,Tapachula
MEX-2542,El Carrizal,México,"El Carrizal, General Francisco R. Murguía, Zacatecas",752 Río Bravo y cuencas centrales del norte de México,4805,ND,ND,ND,,01 Microplanta o sin dato,23.9918,-103.146,ND,ND,2.0,2.0,1,ND,2.0,1.0,02 Lagunas,02 Lagunas,,Lagunas: Anaerobia + Facultativa,05 No reportada (se asume en operación),Arroyo Ramirez,01 Río o corriente,No,,,ND,Arroyo Ramirez,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Zacatecas,General Francisco R. Murguía
MEX-2573,Chamela,México,"CHAMELA, La Huerta, Jalisco",771 Cuencas Vertiente Pacífico de México y América Central,4856,ND,ND,ND,,01 Microplanta o sin dato,19.52677,-105.074,ND,ND,1.0,1.0,1,ND,1.0,1.0,01 Lodos activados,01.a Lodos activados aireación extendida,,Lodos activados (aireación extendida),05 No reportada (se asume en operación),Arroyo Chamela,01 Río o corriente,ND,ND,ND,ND,Arroyo Chamela,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Jalisco,La Huerta
MEX-2577,San Miguel Tateposco,México,"San Esteban (San Miguel Tateposco), Zapopan, Jalisco",771 Cuencas Vertiente Pacífico de México y América Central,4870,ND,ND,ND,,01 Microplanta o sin dato,20.79889,-103.374,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12.a Otros tanque o cámara séptica,,Tanque séptico,05 No reportada (se asume en operación),Río Santiago,01 Río o corriente,ND,ND,ND,ND,Río Santiago,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Jalisco,Zapopan
MEX-2580,IXTLAPALACO (FRACC. EL SOL),México,"IXTLAPALACO, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,4878,ND,ND,ND,,01 Microplanta o sin dato,21.26823,-98.7685,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),Riego Agrícola,05 Reúso directo,ND,ND,ND,ND,Riego Agrícola,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2581,"RETROCESO, TAMZUNCHALE",México,"TAMAN, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,4879,ND,ND,ND,,01 Microplanta o sin dato,21.232,-98.8794,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),,ND,ND,ND,ND,ND,,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2596,Valle del aguila,México,"San francisco de campeche, Campeche, Campeche",753 Golfo de México y vertiente Atlántico de América C.,4907,ND,ND,ND,,01 Microplanta o sin dato,19.84481,-90.5396,ND,ND,1.73,1.73,1,ND,1.73,1.0,03 Humedales,03 Humedales,,Humedal,05 No reportada (se asume en operación),Se descarga al Acuífero Península de Yucatán,03 Terreno,ND,ND,ND,ND,Se descarga al Acuífero Península de Yucatán,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Campeche,Campeche
MEX-2597,Bosque real,México,"San francisco de campeche, Campeche, Campeche",753 Golfo de México y vertiente Atlántico de América C.,4909,ND,ND,ND,,01 Microplanta o sin dato,19.84481,-90.5396,ND,ND,1.4,1.4,1,ND,1.4,1.0,01 Lodos activados,01 Lodos activados,,Lodos activados (convencional),05 No reportada (se asume en operación),Se descarga al Acuífero Península de Yucatán,03 Terreno,ND,ND,ND,ND,Se descarga al Acuífero Península de Yucatán,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Campeche,Campeche
MEX-2602,Puertecito de Lajas Sistema 1,México,"Puertecito de Lajas, Manzanillo, Colima",771 Cuencas Vertiente Pacífico de México y América Central,4919,ND,ND,ND,,01 Microplanta o sin dato,19.23639,-104.191,ND,ND,1.0,1.0,1,ND,1.0,1.0,08 Tanque Imhoff,08 Tanque Imhoff,,Tanque Imhoff,05 No reportada (se asume en operación),Arroyo,01 Río o corriente,ND,ND,ND,ND,Arroyo,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Colima,Manzanillo
MEX-2603,Puertecito de Lajas Sistema 2,México,"Puertecito de Lajas, Manzanillo, Colima",771 Cuencas Vertiente Pacífico de México y América Central,4920,ND,ND,ND,,01 Microplanta o sin dato,19.23639,-104.191,ND,ND,1.0,1.0,1,ND,1.0,1.0,08 Tanque Imhoff,08 Tanque Imhoff,,Tanque Imhoff,05 No reportada (se asume en operación),Arroyo,01 Río o corriente,ND,ND,ND,ND,Arroyo,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Colima,Manzanillo
MEX-2604,Puertecito de Lajas Sistema 3,México,"Puertecito de Lajas, Manzanillo, Colima",771 Cuencas Vertiente Pacífico de México y América Central,4921,ND,ND,ND,,01 Microplanta o sin dato,19.23639,-104.191,ND,ND,1.0,1.0,1,ND,1.0,1.0,08 Tanque Imhoff,08 Tanque Imhoff,,Tanque Imhoff,05 No reportada (se asume en operación),Arroyo,01 Río o corriente,ND,ND,ND,ND,Arroyo,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Colima,Manzanillo
MEX-2634,Lagunas de estabilización de la localidad El Palmito,México,"El Palmito


, Indé, Durango",ND,4960,ND,ND,ND,,01 Microplanta o sin dato,25.61611,-105.007,ND,ND,1.2,1.2,1,ND,1.2,1.0,02 Lagunas,02 Lagunas,,Lagunas: Anaerobia + Facultativa + Maduración,05 No reportada (se asume en operación),Arroyo cercano,01 Río o corriente,No,,,ND,Arroyo cercano,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Durango,Indé
MEX-2636,Lagunas de estabilización de la localidad Emilio Portes Gil,México,"Emilio Portes Gil, Nombre de Dios, Durango",771 Cuencas Vertiente Pacífico de México y América Central,4964,ND,ND,ND,,01 Microplanta o sin dato,23.89983,-104.153,ND,ND,8.4,8.4,1,ND,8.4,1.0,02 Lagunas,02 Lagunas,,Lagunas: Anaerobia + Facultativa + Maduración,05 No reportada (se asume en operación),Terreno Natural,03 Terreno,No,,,ND,Terreno Natural,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Durango,Nombre de Dios
MEX-2639,Lagunas de estabilización de la localidad Cartagena,México,"Cartagena, Nuevo Ideal, Durango",752 Río Bravo y cuencas centrales del norte de México,4967,ND,ND,ND,,01 Microplanta o sin dato,24.84378,-105.008,ND,ND,4.0,4.0,1,ND,4.0,1.0,02 Lagunas,02 Lagunas,,Lagunas: Anaerobia + Facultativa,05 No reportada (se asume en operación),Infiltración al terreno natural,03 Terreno,No,,,ND,Infiltración al terreno natural,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Durango,Nuevo Ideal
MEX-2643,Lagunas de estabilización de la localidad Once de marzo,México,"Once de marzo, Nuevo Ideal, Durango",752 Río Bravo y cuencas centrales del norte de México,4972,ND,ND,ND,,01 Microplanta o sin dato,24.90714,-104.819,ND,ND,3.0,3.0,1,ND,3.0,1.0,02 Lagunas,02 Lagunas,,Lagunas: Anaerobia + Facultativa + Maduración,05 No reportada (se asume en operación),Arroyo las casas,01 Río o corriente,No,,,ND,Arroyo las casas,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Durango,Nuevo Ideal
MEX-2661,Laguna de estabilización de la localidad Toledo,México,"Toledo, San Juan del Río, Durango",752 Río Bravo y cuencas centrales del norte de México,4993,ND,ND,ND,,01 Microplanta o sin dato,24.81228,-104.468,ND,ND,4.8,4.8,1,ND,4.8,1.0,02 Lagunas,02 Lagunas,,Lagunas facultativas,05 No reportada (se asume en operación),Río San Juan,01 Río o corriente,No,,,ND,Río San Juan,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Durango,San Juan del Río
MEX-2664,MALVAS,México,"Irapuato, Irapuato, Guanajuato",771 Cuencas Vertiente Pacífico de México y América Central,4997,ND,ND,ND,,01 Microplanta o sin dato,20.6728,-101.348,ND,ND,1.0,1.0,1,ND,1.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06.1 Reactor anaerobio de flujo ascendente (RAFA) y humedal,,RAFA + Humedales,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Guanajuato,Irapuato
MEX-2675,Santiaguito Maxdá,México,"Santiaguito Maxdá, Timilpan, México",771 Cuencas Vertiente Pacífico de México y América Central,5026,ND,ND,ND,,01 Microplanta o sin dato,19.81606,-99.7774,ND,ND,2.0,2.0,1,ND,2.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06.1 Reactor anaerobio de flujo ascendente (RAFA) y humedal,,RAFA + Humedales,05 No reportada (se asume en operación),Barranca Honda,01 Río o corriente,ND,ND,ND,ND,Barranca Honda,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Mexico,Timilpan
MEX-2720,Tatauzoquico,México,"Tatauzoquico, Tlatlauquitepec, Puebla",753 Golfo de México y vertiente Atlántico de América C.,5212,ND,ND,ND,,01 Microplanta o sin dato,19.8285,-97.524,ND,ND,1.0,1.0,1,ND,1.0,1.0,06 Reactor anaerobio de flujo ascendente (RAFA),06 Reactor anaerobio de flujo ascendente (RAFA),,Reactor anaerobio de flujo ascendente (RAFA),05 No reportada (se asume en operación),Cuerpo receptor colindante,02 Cuerpo de agua,ND,ND,ND,ND,Cuerpo receptor colindante,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Puebla,Tlatlauquitepec
MEX-2738,Neblinas,México,"Neblinas, Landa de Matamoros, Querétaro",753 Golfo de México y vertiente Atlántico de América C.,5265,ND,ND,ND,,01 Microplanta o sin dato,21.27032,-99.0561,ND,ND,0.5,0.5,1,ND,0.5,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),Arroyo innominado,01 Río o corriente,ND,ND,ND,ND,Arroyo innominado,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Queretaro,Landa de Matamoros
MEX-2742,CHIMALACO,México,"Chimalaco, AXTLA DE TERRAZAS, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5269,ND,ND,ND,,01 Microplanta o sin dato,21.43639,-98.875,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,AXTLA DE TERRAZAS
MEX-2743,COLONIA LA UNION,México,"Axtla De Terrazas, AXTLA DE TERRAZAS, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5270,ND,ND,ND,,01 Microplanta o sin dato,21.43639,-98.875,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,AXTLA DE TERRAZAS
MEX-2744,EJIDO LA LIBERTAD,México,"EJIDO LA LIBERTAD, AXTLA DE TERRAZAS, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5271,ND,ND,ND,,01 Microplanta o sin dato,21.50577,-98.8678,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,AXTLA DE TERRAZAS
MEX-2745,ENSENADA,México,"ENSENADA, AXTLA DE TERRAZAS, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5273,ND,ND,ND,,01 Microplanta o sin dato,21.3887,-98.801,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,AXTLA DE TERRAZAS
MEX-2746,AGUAZARCA (Fosa),México,"Aguazarca, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5275,ND,ND,ND,,01 Microplanta o sin dato,21.28694,-98.9239,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12.a Otros tanque o cámara séptica,,Tanque séptico,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2747,CHAPULHUACANITO,México,"Chapulhuacanito, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5276,ND,ND,ND,,01 Microplanta o sin dato,21.2086,-98.6716,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2748,LA CUCHILLA,México,"La Cuchilla, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5277,ND,ND,ND,,01 Microplanta o sin dato,21.28561,-98.7243,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2749,LA VEGA CUIXCUATITLA,México,"Barrio la Vega Cuixcuatitla, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5278,ND,ND,ND,,01 Microplanta o sin dato,21.30669,-98.7329,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2750,LOMA BONITA,México,"Tamazunchale, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5279,ND,ND,ND,,01 Microplanta o sin dato,21.26274,-98.7915,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2751,LOMA LINDA,México,"Tamazunchale, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5280,ND,ND,ND,,01 Microplanta o sin dato,21.26274,-98.7915,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2752,MECATLAN FOSA,México,"Mecatlán, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5281,ND,ND,ND,,01 Microplanta o sin dato,21.21917,-98.7908,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2753,SANTA MARIA PICULA (FOSA),México,"Santa María Picula, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5282,ND,ND,ND,,01 Microplanta o sin dato,21.20277,-98.7435,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2754,TOTECTILA (FOSA),México,"Totectitla los Ciruelos, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5283,ND,ND,ND,,01 Microplanta o sin dato,21.27998,-98.7849,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2755,ZACATIPAN,México,"Tamazunchale, Tamazunchale, San Luis Potosí",753 Golfo de México y vertiente Atlántico de América C.,5284,ND,ND,ND,,01 Microplanta o sin dato,21.26274,-98.7915,ND,ND,1.0,1.0,1,ND,1.0,1.0,12 Otros,12 Otros,,Otro,05 No reportada (se asume en operación),0,ND,ND,ND,ND,ND,ND,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,San Luis Potosi,Tamazunchale
MEX-2756,El Carrizal II,México,"EL CARRIZAL II, Culiacán, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5293,ND,ND,ND,,01 Microplanta o sin dato,24.62384,-107.285,ND,ND,1.1,1.1,1,ND,1.1,1.0,12 Otros,12.a Otros tanque o cámara séptica,,Tanque séptico,05 No reportada (se asume en operación),Arroyo El Carrizal,01 Río o corriente,ND,ND,ND,ND,Arroyo El Carrizal,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,Culiacán
MEX-2758,Estancia de los García,México,"ESTANCIA DE LOS GARCÍA, Culiacán, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5295,ND,ND,ND,,01 Microplanta o sin dato,24.39218,-107.02,ND,ND,1.1,1.1,1,ND,1.1,1.0,12 Otros,12.a Otros tanque o cámara séptica,,Tanque séptico,05 No reportada (se asume en operación),Arroyo La Estancia,01 Río o corriente,ND,ND,ND,ND,Arroyo La Estancia,Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,Culiacán
MEX-2760,Las Bateas,México,"LAS BATEAS, Culiacán, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5297,ND,ND,ND,,01 Microplanta o sin dato,24.67424,-107.399,ND,ND,1.1,1.1,1,ND,1.1,1.0,12 Otros,12.a Otros tanque o cámara séptica,,Tanque séptico,05 No reportada (se asume en operación),Dren Agrícola 11+000,01 Río o corriente,ND,ND,ND,ND,Dren Agrícola 11+000,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,Culiacán
MEX-2763,Los Vasitos,México,"LOS VASITOS, Culiacán, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5300,ND,ND,ND,,01 Microplanta o sin dato,24.62809,-107.074,ND,ND,1.1,1.1,1,ND,1.1,1.0,12 Otros,12.a Otros tanque o cámara séptica,,Tanque séptico,05 No reportada (se asume en operación),Arroyo El Viche,01 Río o corriente,ND,ND,ND,ND,Arroyo El Viche,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,Culiacán
MEX-2764,Monte Verde,México,"MONTE VERDE, Culiacán, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5301,ND,ND,ND,,01 Microplanta o sin dato,24.59806,-107.117,ND,ND,1.1,1.1,1,ND,1.1,1.0,12 Otros,12.a Otros tanque o cámara séptica,,Tanque séptico,05 No reportada (se asume en operación),Arroyo Monte Verde,01 Río o corriente,ND,ND,ND,ND,Arroyo Monte Verde,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,Culiacán
MEX-2766,Francisco R. Serrano,México,"Francisco R. Serrano, GUASAVE, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5304,ND,ND,ND,,01 Microplanta o sin dato,25.52071,-108.226,ND,ND,4.06,4.06,1,ND,4.06,1.0,03 Humedales,03 Humedales,,Humedal,05 No reportada (se asume en operación),DREN BRASILES,01 Río o corriente,ND,ND,ND,ND,DREN BRASILES,Coordenada Planta,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,GUASAVE
MEX-2773,El Bledal,México,"EL BLEDAL, Navolato, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5314,ND,ND,ND,,01 Microplanta o sin dato,24.82352,-107.809,ND,ND,1.5,1.5,1,ND,1.5,1.0,03 Humedales,03 Humedales,,Humedal,05 No reportada (se asume en operación),Dren el Bledal ((100% agua tratada con reúso indirecto ambiental),01 Río o corriente,ND,ND,ND,ND,Dren el Bledal ((100% agua tratada con reúso indirecto ambiental),Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,Navolato
MEX-2774,Las Puentes,México,"LAS PUENTES, Navolato, Sinaloa",771 Cuencas Vertiente Pacífico de México y América Central,5315,ND,ND,ND,,01 Microplanta o sin dato,24.5326,-107.54,ND,ND,1.5,1.5,1,ND,1.5,1.0,03 Humedales,03 Humedales,,Humedal,05 No reportada (se asume en operación),Dren Las Puentes (100% agua tratada con reúso indirecto ambiental),01 Río o corriente,ND,ND,ND,ND,Dren Las Puentes (100% agua tratada con reúso indirecto ambiental),Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Sinaloa,Navolato
MEX-2798,Regasificadora,México,"Mananillo (Campos), Manzanillo, Colima",771 Cuencas Vertiente Pacífico de México y América Central,5347,ND,ND,ND,,01 Microplanta o sin dato,19.05321,-104.316,ND,ND,1.0,1.0,1,ND,1.0,1.0,01 Lodos activados,01.a Lodos activados aireación extendida,,Lodos activados (aireación extendida),05 No reportada (se asume en operación),"Canal Tepalcates, Laguna de Cuyutlán",01 Río o corriente,ND,ND,ND,ND,"Canal Tepalcates, Laguna de Cuyutlán",Coordenada localidad,CONAGUA(2022),2020,20230608,,Sí,Sí,NA ,Colima,Manzanillo
